RegionName,City,Metro,CountyName,GrowthRate2016,GrowthRate2017,GrowthRate2018,GrowthRate2019,GrowthRate2020,GrowthRate2021,GrowthRate2022
32903,,"Palm Bay-Melbourne-Titusville, FL",Brevard County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32908,Palm Bay,"Palm Bay-Melbourne-Titusville, FL",Brevard County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32951,Melbourne Beach,"Palm Bay-Melbourne-Titusville, FL",Brevard County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32920,Cape Canaveral,"Palm Bay-Melbourne-Titusville, FL",Brevard County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2780,Taunton,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2740,New Bedford,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2703,Attleboro,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1185.033598
2720,Fall River,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,153.2168006
2760,North Attleboro,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2721,Fall River,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2048,Mansfield,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2809,Bristol,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2766,Norton,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2719,Fairhaven,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2885,Warren,"Providence-Warwick, RI-MA",Bristol County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10467,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,62.02312236,7.089904058,5.708269761,4.22011355,3.846622671,6.216092556
10456,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10458,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,61.08408594,5.745404716,3.652666931,5.195989172,1.350952719,7.163806331
10453,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10468,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10457,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10452,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10469,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10462,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,283.3408735,8.145375354,13.64555851,3.362832945,3.224208411,7.87703741
10466,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10463,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,80.41285348,6.347382471,2.518249664,1.765291786,2.887543451,1.545375336,7.442730346
10472,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10460,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10451,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10461,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2.582488274,5.351390985
10459,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10465,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,104.8808763,10.34449956
10454,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10471,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
57006,Brookings,"Brookings, SD",Brookings County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
13905,Binghamton,"Binghamton, NY",Broome County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
13901,Binghamton,"Binghamton, NY",Broome County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80020,Broomfield,"Denver-Aurora-Lakewood, CO",Broomfield County,#DIV/0!,40.54751482,14.97803709,2.832012731,1.528921913,8.370283001,10.9670473
80023,Broomfield,"Denver-Aurora-Lakewood, CO",Broomfield County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,9.907023795
33024,Pembroke Pines,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,3.70959519,3.500506598,5.114473009,2.994295312,2.986406375,4.216168776,33.24779214
33025,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,5.319074253,1.572627514,3.085752659,3.067926858,1.720041028,-5.815159805,45.7759959
33311,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,7.675544142,5.118983375,4.966935053,5.379887541,4.169371043,11.12232644,22.73310933
33023,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33313,Lauderhill,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,5.32734304,6.371169911,4.410699599,3.860675632,3.723176485,13.31971966,18.05769232
33027,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,3.987838168,2.569148785,2.819356672,3.073435075,2.409042426,-5.071346632,45.33876149
33065,Coral Springs,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,5.261931353,3.687873241,4.012011376,4.066876176,4.317846848,12.79714568,24.11990761
33064,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6.866105182,4.978459988,5.962066452,3.603716344,6.157868459,11.64722232,24.1217457
33063,Margate,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,224.5174409
33312,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,4.242856839,4.632906702,4.168020533,3.689485716,5.70149311,14.72388484,22.79944665
33319,Tamarac,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,179.8709051
33068,North Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,55.48891838,4.523681635,4.014961944,5.796761715,11.61721792,25.12192458
33021,Hollywood,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,4.995286275,4.703440046,4.019229618,3.719402359,3.739720441,16.11287959,22.79284381
33321,Tamarac,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,341.0429911
33324,Plantation,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,4.760712708,2.39840386,3.010457704,3.307787972,3.057271837,-5.404188795,43.39658618
33020,Hollywood,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6.049433584,4.374173333,4.453134215,3.334507181,4.088951732,13.26629237,23.74596848
33076,Parkland,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,338.1293328
33029,Pembroke Pines,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1271.54325
33009,Hallandale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2.19697806,2.674175175,2.262801366,2.481687977,0.979133572,7.203602636,42.3965253
33071,Coral Springs,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,4.310205715,3.982320672,3.31974511,2.916636171,2.704361544,-17.84301795,70.09751346
33322,Sunrise,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33309,Oakland Park,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33317,Plantation,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33442,Deerfield Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,44.92219423
33351,Sunrise,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33073,Coconut Creek,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,537.4076302
33060,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33069,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,238.3502163
33326,Weston,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33026,Pembroke Pines,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33325,Davie,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33328,Davie,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33334,Oakland Park,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,5.479688865,4.995185098,3.950378014,5.146405148,4.823518668,1.751058923,39.20641696
33067,Parkland,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33308,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,4.315165343,4.36120325,5.652017544,4.034738822,3.346850733,4.992561557,35.77367805
33441,Deerfield Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,359.1553573
33314,Davie,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1193.565417,50.53675468,4.957444102,3.366235378,3.942735555,15.00767505,23.19024144
33331,Southwest Ranches,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33028,Pembroke Pines,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,329.1782333
33062,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,7.057335065,3.682750297,5.436269884,3.835073868,3.784729451,16.87538809,22.28830621
33327,Weston,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33323,Plantation,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33304,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6.607343971,4.27378927,4.328312229,4.887333263,4.225690255,15.57810352,22.00639645
33066,Coconut Creek,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33301,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,3.052856994,3.482394276,2.239821504,1.714011562,3.954299379,15.34706983,17.79065814
33004,Dania Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33332,Weston,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33315,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,177.5229003
33019,Hollywood,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33316,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6.189140017,3.383857869,4.201401068,3.700049859,4.84919871,11.06445212,18.88366487
33305,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,559.115786
33306,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
54115,De Pere,"Green Bay, WI",Brown County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
54302,Green Bay,"Green Bay, WI",Brown County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
54303,Green Bay,"Green Bay, WI",Brown County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
54301,Allouez,"Green Bay, WI",Brown County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28451,Leland,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28461,Southport,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
31324,Richmond Hill,"Savannah, GA",Bryan County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,220.8519072
64506,Saint Joseph,"St. Joseph, MO-KS",Buchanan County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64501,Saint Joseph,"St. Joseph, MO-KS",Buchanan County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19020,Bensalem,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19067,Morrisville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
18974,Warminster,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
18951,Quakertown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19047,Langhorne,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
18940,Newtown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
18944,Perkasie,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
18901,Doylestown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
18902,Doylestown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19056,Levittown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
24416,Buena Vista,,Buena Vista City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
68845,Kearney,"Kearney, NE",Buffalo County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30458,Statesboro,"Statesboro, GA",Bulloch County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1198.40103
28806,Asheville,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,4.376188807,4.83646194,13.5293416,16.36444743
28803,Asheville,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,313.5513203,3.165621956,19.37547737,16.31354043
28715,Candler,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28804,Asheville,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28704,Arden,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,337.2389896
28805,Asheville,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28801,Asheville,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13.45369869,15.72996579
28711,Black Mountain,"Asheville, NC",Buncombe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58503,Bismarck,"Bismarck, ND",Burleigh County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58504,Bismarck,"Bismarck, ND",Burleigh County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58501,Bismarck,"Bismarck, ND",Burleigh County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8053,Evesham Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,22.1131925
8054,Mt Laurel Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,#DIV/0!,53.31070511,2.366818505,2.527639323,3.518085026,12.12099021,10.04619226
8060,Mt Holly Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8057,Moorestown Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8505,Bordentown Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8048,Lumberton Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
78654,Marble Falls,,Burnet County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45011,Hamilton,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45069,West Chester,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45044,Middletown,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45013,Hamilton,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45014,Fairfield,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
16001,Butler,"Pittsburgh, PA",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
16066,Cranberry Township,"Pittsburgh, PA",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,17.93279004
45056,Oxford,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
16046,Mars,"Pittsburgh, PA",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67042,El Dorado,"Wichita, KS",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67002,Andover,"Wichita, KS",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45067,Trenton,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45015,Hamilton,"Cincinnati, OH-KY-IN",Butler County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
95926,Chico,"Chico, CA",Butte County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3.566909381,7.689342048,-1.989532349
95973,Chico,"Chico, CA",Butte County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,220.4989387
95928,Chico,"Chico, CA",Butte County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2.090120568,6.499832734,6.599827611
95966,Oroville,"Chico, CA",Butte County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
95965,Oroville,"Chico, CA",Butte County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
95969,Paradise,"Chico, CA",Butte County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28027,Concord,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,#DIV/0!,53.94042847,2.742210024,4.821544596,5.567593235,11.64434501,11.81330886
28025,Concord,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,1143.09971,4.910820127,5.716235631,6.474637335,5.73640984,12.1469988,12.9722219
28081,Kannapolis,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28083,Kannapolis,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,49.93158393
28075,Harrisburg,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
25701,Huntington,"Huntington-Ashland, WV-KY-OH",Cabell County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,81.47551351
25705,Huntington,"Huntington-Ashland, WV-KY-OH",Cabell County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
